campaign_id,brand_name,product_category,platform,country,target_segment,start_date,end_date,ad_text,primary_call_to_action,image_path,impressions,clicks,conversions,reach,spend,revenue,currency,ctr,conversion_rate,engagement_rate,roi,is_viral
C0341,Brand_15,grocery,facebook,AE,Gen Z - Urban,2024-10-31,2024-11-22,New arrivals in grocery just dropped. Don't miss out!,Shop now,images/c0341.jpg,64333,743,34,46870,362.38,1020,USD,0.011549282638770149,0.04576043068640646,0.012077782786439308,1.8147248744411943,0
C0342,Brand_15,electronics,youtube,IN,Students,2023-05-01,2023-05-23,Discover premium electronics curated for Students. Click to explore.,Sign up,images/c0342.jpg,79484,587,10,64905,971.79,2000,USD,0.007385134115042021,0.017035775127768313,0.0075109455991142875,1.0580578108439067,0
C0343,Brand_20,luxury,facebook,UK,Millennial Professionals,2023-07-31,2023-08-20,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0343.jpg,188204,1871,20,135407,898.28,8000,USD,0.0099413402478162,0.010689470871191877,0.010047607914815838,7.905909070668389,0
C0344,Brand_18,electronics,google_ads,UK,Millennial Professionals,2023-11-28,2023-12-23,New arrivals in electronics just dropped. Don't miss out!,Sign up,images/c0344.jpg,239104,4246,133,157570,1610.93,26600,USD,0.0177579630620985,0.031323598681111633,0.018314206370449677,15.512201026736108,0
C0345,Brand_17,fashion,facebook,AE,Gen Z - Urban,2023-10-11,2023-10-26,Discover premium fashion curated for Gen Z - Urban. Click to explore.,Learn more,images/c0345.jpg,64411,784,27,48392,288.98,1350,USD,0.012171834003508717,0.03443877551020408,0.012591017062303023,3.671603571181396,0
C0346,Brand_5,electronics,facebook,EU,Students,2024-05-16,2024-06-01,Top-rated electronics loved by customers like you. Check it out.,Sign up,images/c0346.jpg,52130,706,18,40124,261.39,3600,USD,0.013543065413389604,0.025495750708215296,0.013888356032994436,12.772523814989098,0
C0347,Brand_14,luxury,tiktok,IN,Gen Z - Urban,2024-02-17,2024-03-27,New arrivals in luxury just dropped. Don't miss out!,Sign up,images/c0347.jpg,110486,1603,12,67596,556.12,4800,USD,0.014508625527216119,0.007485963817841547,0.01461723657295947,7.631230669639646,0
C0348,Brand_15,luxury,youtube,UK,Gen Z - Urban,2023-04-06,2023-05-12,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0348.jpg,28212,214,3,20049,365.87,1200,USD,0.007585424641996313,0.014018691588785047,0.00769176237062243,2.2798534998770053,0
C0349,Brand_18,luxury,facebook,AE,Millennial Professionals,2024-05-21,2024-06-14,New arrivals in luxury just dropped. Don't miss out!,Sign up,images/c0349.jpg,125538,1503,36,77619,697.22,14400,USD,0.011972470487023849,0.023952095808383235,0.012259236247192086,19.653452281919623,0
C0350,Brand_11,grocery,google_ads,SG,HNI / Affluent,2024-05-11,2024-06-08,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0350.jpg,14577,263,10,11476,150.1,300,USD,0.018042121149756465,0.03802281368821293,0.01872813336077382,0.9986675549633578,0
C0351,Brand_4,luxury,instagram,IN,Millennial Professionals,2024-03-27,2024-05-02,Limited time offer on our luxury collection. Shop now and save big!,Get offer,images/c0351.jpg,115350,1604,4,57630,823.46,1600,USD,0.013905504984828782,0.0024937655860349127,0.013940182054616385,0.9430209117625628,0
C0352,Brand_7,beauty,youtube,SG,Families,2023-04-06,2023-05-06,New arrivals in beauty just dropped. Don't miss out!,Shop now,images/c0352.jpg,58227,524,18,35782,680.64,720,USD,0.008999261510982877,0.03435114503816794,0.009308396448383053,0.05782792665726377,0
C0353,Brand_12,beauty,instagram,AE,Families,2024-12-17,2025-01-07,Upgrade your beauty game with exclusive deals for AE.,Shop now,images/c0353.jpg,217123,2742,82,178886,998.18,3280,USD,0.012628786448234411,0.029905178701677606,0.013006452563754186,2.2859804844817573,0
C0354,Brand_4,fashion,facebook,AE,Gen Z - Urban,2023-05-16,2023-06-29,Discover premium fashion curated for Gen Z - Urban. Click to explore.,Get offer,images/c0354.jpg,108140,1525,28,78256,794.04,1400,USD,0.014102089883484372,0.018360655737704918,0.0143610135010172,0.7631353584202308,0
C0355,Brand_1,fashion,youtube,IN,Students,2024-12-11,2024-12-26,Upgrade your fashion game with exclusive deals for IN.,Shop now,images/c0355.jpg,54323,321,8,28415,683.42,400,USD,0.005909099276549528,0.024922118380062305,0.006056366548239236,-0.4147083784495625,0
C0356,Brand_8,luxury,instagram,EU,Gen Z - Urban,2023-04-16,2023-05-13,New arrivals in luxury just dropped. Don't miss out!,Sign up,images/c0356.jpg,50334,606,14,32081,323.25,5600,USD,0.012039575634759804,0.0231023102310231,0.012317717646123893,16.324052590873936,0
C0357,Brand_5,luxury,facebook,EU,Millennial Professionals,2023-03-12,2023-04-21,Top-rated luxury loved by customers like you. Check it out.,Shop now,images/c0357.jpg,38530,309,3,23629,177.45,1200,USD,0.00801972488969634,0.009708737864077669,0.008097586296392421,5.762468300929839,0
C0358,Brand_20,beauty,tiktok,US,Millennial Professionals,2024-10-05,2024-10-21,Upgrade your beauty game with exclusive deals for US.,Get offer,images/c0358.jpg,17672,229,7,14186,111.12,280,USD,0.012958352195563603,0.03056768558951965,0.013354459031235853,1.5197984161267097,0
C0359,Brand_7,fashion,instagram,SG,Gen Z - Urban,2024-08-26,2024-09-26,New arrivals in fashion just dropped. Don't miss out!,Get offer,images/c0359.jpg,158475,2027,48,109296,962.55,2400,USD,0.012790660987537467,0.023680315737543166,0.01309354787821423,1.4933769674302635,0
C0360,Brand_11,beauty,facebook,US,Gen Z - Urban,2023-09-12,2023-10-24,Top-rated beauty loved by customers like you. Check it out.,Sign up,images/c0360.jpg,8697,65,2,6542,50.0,80,USD,0.007473841554559043,0.03076923076923077,0.007703805910083937,0.6,0
C0361,Brand_1,electronics,facebook,UK,HNI / Affluent,2024-06-05,2024-06-24,Upgrade your electronics game with exclusive deals for UK.,Sign up,images/c0361.jpg,87257,710,11,62801,474.26,2200,USD,0.008136883000790768,0.015492957746478873,0.008262947385310061,3.638805718382322,0
C0362,Brand_2,beauty,tiktok,AE,Gen Z - Urban,2023-09-04,2023-10-12,Top-rated beauty loved by customers like you. Check it out.,Shop now,images/c0362.jpg,162031,2369,15,120031,622.73,600,USD,0.014620659009695676,0.006331785563528915,0.014713233887342546,-0.03650057007049607,0
C0363,Brand_17,fashion,youtube,US,Millennial Professionals,2024-02-01,2024-03-15,Upgrade your fashion game with exclusive deals for US.,Sign up,images/c0363.jpg,45432,294,8,26256,658.54,400,USD,0.006471209720021131,0.027210884353741496,0.006647297059341434,-0.39259574209615206,0
C0364,Brand_18,beauty,tiktok,IN,Gen Z - Urban,2024-08-24,2024-09-04,Limited time offer on our beauty collection. Shop now and save big!,Sign up,images/c0364.jpg,75069,1234,38,49570,275.36,1520,USD,0.016438210179967765,0.03079416531604538,0.01694441114174959,4.520046484601975,0
C0365,Brand_7,fashion,instagram,AE,HNI / Affluent,2023-10-21,2023-11-29,Upgrade your fashion game with exclusive deals for AE.,Get offer,images/c0365.jpg,321832,2361,90,190786,1837.54,4500,USD,0.007336125680479256,0.03811944091486658,0.0076157746899003205,1.4489262818768571,0
C0366,Brand_13,fashion,google_ads,UK,HNI / Affluent,2023-06-06,2023-06-30,Limited time offer on our fashion collection. Shop now and save big!,Sign up,images/c0366.jpg,92066,1463,66,74344,990.62,3300,USD,0.015890774009949385,0.045112781954887216,0.01660765103295462,2.33124709777715,0
C0367,Brand_3,grocery,facebook,SG,HNI / Affluent,2023-12-01,2024-01-02,Top-rated grocery loved by customers like you. Check it out.,Shop now,images/c0367.jpg,38553,322,12,29312,233.35,360,USD,0.008352138614375016,0.037267080745341616,0.008663398438513216,0.5427469466466681,0
C0368,Brand_10,luxury,facebook,IN,Millennial Professionals,2023-03-30,2023-05-03,Limited time offer on our luxury collection. Shop now and save big!,Get offer,images/c0368.jpg,62650,413,5,34298,464.41,2000,USD,0.0065921787709497205,0.012106537530266344,0.006671987230646449,3.3065394802006844,0
C0369,Brand_20,grocery,instagram,US,Millennial Professionals,2023-05-03,2023-05-10,Discover premium grocery curated for Millennial Professionals. Click to explore.,Shop now,images/c0369.jpg,12023,143,5,9359,50.0,150,USD,0.011893870082342177,0.03496503496503497,0.012309739665640855,2.0,0
C0370,Brand_6,luxury,youtube,UK,HNI / Affluent,2023-09-23,2023-10-10,New arrivals in luxury just dropped. Don't miss out!,Learn more,images/c0370.jpg,60147,350,5,48440,661.38,2000,USD,0.005819076595673932,0.014285714285714285,0.005902206261326417,2.023980162690133,0
C0371,Brand_9,fashion,instagram,US,Students,2023-10-06,2023-11-15,Limited time offer on our fashion collection. Shop now and save big!,Sign up,images/c0371.jpg,240202,2627,63,182356,1370.77,3150,USD,0.010936628337815672,0.02398172820708032,0.01119890758611502,1.2979785084295687,0
C0372,Brand_19,fashion,tiktok,AE,HNI / Affluent,2024-01-04,2024-01-14,Upgrade your fashion game with exclusive deals for AE.,Learn more,images/c0372.jpg,119968,1313,48,95838,432.4,2400,USD,0.01094458522272606,0.03655750190403656,0.011344691917844759,4.550416281221092,0
C0373,Brand_12,beauty,youtube,IN,HNI / Affluent,2024-11-21,2024-12-05,Discover premium beauty curated for HNI / Affluent. Click to explore.,Shop now,images/c0373.jpg,52694,405,7,32520,1053.89,280,USD,0.007685884540934451,0.01728395061728395,0.007818726989790109,-0.7343176232813672,0
C0374,Brand_2,fashion,facebook,IN,Students,2024-01-08,2024-02-08,Discover premium fashion curated for Students. Click to explore.,Learn more,images/c0374.jpg,99726,1012,28,75164,391.44,1400,USD,0.010147804985660711,0.02766798418972332,0.010428574293564367,2.57653791130186,0
C0375,Brand_2,grocery,tiktok,SG,Families,2023-09-12,2023-10-15,New arrivals in grocery just dropped. Don't miss out!,Sign up,images/c0375.jpg,41777,787,35,27916,230.51,1050,USD,0.01883811666706561,0.044472681067344345,0.019675898221509443,3.555116914667477,1
C0376,Brand_3,grocery,youtube,IN,HNI / Affluent,2024-11-20,2024-11-30,Discover premium grocery curated for HNI / Affluent. Click to explore.,Learn more,images/c0376.jpg,20011,254,7,11410,235.63,210,USD,0.0126930188396382,0.027559055118110236,0.013042826445455,-0.10877222764503669,0
C0377,Brand_17,fashion,tiktok,IN,Students,2023-10-17,2023-11-12,New arrivals in fashion just dropped. Don't miss out!,Shop now,images/c0377.jpg,136465,2451,71,101889,724.73,3550,USD,0.017960649250723628,0.028967768257853937,0.01848092917597919,3.8983759469043644,0
C0378,Brand_18,luxury,instagram,US,Millennial Professionals,2023-10-26,2023-12-08,New arrivals in luxury just dropped. Don't miss out!,Learn more,images/c0378.jpg,60107,693,10,35528,386.07,4000,USD,0.011529439166819172,0.01443001443001443,0.011695809140366347,9.36081539617168,0
C0379,Brand_15,electronics,google_ads,AE,Millennial Professionals,2024-07-13,2024-08-04,Discover premium electronics curated for Millennial Professionals. Click to explore.,Shop now,images/c0379.jpg,206629,4014,65,144780,1143.44,13000,USD,0.01942612121241452,0.01619332336821126,0.019740694674997217,10.369201707129363,1
C0380,Brand_14,fashion,facebook,UK,Families,2024-10-13,2024-10-20,New arrivals in fashion just dropped. Don't miss out!,Shop now,images/c0380.jpg,94294,919,25,60690,390.0,1250,USD,0.009746113220353363,0.02720348204570185,0.010011241436358623,2.2051282051282053,0
C0381,Brand_13,electronics,instagram,SG,HNI / Affluent,2023-09-01,2023-10-04,Upgrade your electronics game with exclusive deals for SG.,Shop now,images/c0381.jpg,21225,152,3,16106,158.51,600,USD,0.007161366313309776,0.019736842105263157,0.007302709069493522,2.7852501419468805,0
C0382,Brand_5,electronics,instagram,IN,Millennial Professionals,2024-06-16,2024-07-19,New arrivals in electronics just dropped. Don't miss out!,Get offer,images/c0382.jpg,174543,2116,53,125020,1765.19,10600,USD,0.012123087147579679,0.02504725897920605,0.012426737250992591,5.00501928970819,0
C0383,Brand_3,grocery,instagram,UK,Millennial Professionals,2024-10-14,2024-11-15,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0383.jpg,50954,513,23,35765,307.01,690,USD,0.010067904384346666,0.04483430799220273,0.010519291910350512,1.2474837953161135,0
C0384,Brand_14,beauty,facebook,US,Families,2023-11-19,2023-12-21,New arrivals in beauty just dropped. Don't miss out!,Sign up,images/c0384.jpg,242964,3286,122,203906,1417.45,4880,USD,0.013524637394840389,0.03712720632988436,0.014026769397935497,2.442802215245688,0
C0385,Brand_15,electronics,facebook,IN,Millennial Professionals,2023-05-20,2023-07-03,Limited time offer on our electronics collection. Shop now and save big!,Learn more,images/c0385.jpg,24457,152,3,17118,147.41,600,USD,0.006214989573537229,0.019736842105263157,0.00633765384143599,3.0702801709517673,0
C0386,Brand_4,beauty,tiktok,AE,Families,2024-02-21,2024-03-06,Top-rated beauty loved by customers like you. Check it out.,Sign up,images/c0386.jpg,131342,1626,56,89919,740.39,2240,USD,0.012379893712597645,0.03444034440344403,0.01280626151573754,2.0254325423087836,0
C0387,Brand_7,luxury,youtube,AE,Families,2023-05-03,2023-05-15,Discover premium luxury curated for Families. Click to explore.,Sign up,images/c0387.jpg,31646,323,4,20102,434.5,1600,USD,0.010206661189407823,0.01238390092879257,0.010333059470391202,2.6823935558112773,0
C0388,Brand_20,fashion,facebook,US,Millennial Professionals,2023-04-04,2023-04-26,New arrivals in fashion just dropped. Don't miss out!,Get offer,images/c0388.jpg,62134,649,20,45031,259.48,1000,USD,0.010445166897350887,0.030816640986132512,0.010767051855666785,2.8538615692924307,0
C0389,Brand_17,fashion,youtube,US,Millennial Professionals,2023-02-01,2023-03-05,Upgrade your fashion game with exclusive deals for US.,Learn more,images/c0389.jpg,65849,137,5,51300,993.09,250,USD,0.0020805175477228203,0.0364963503649635,0.0021564488450849673,-0.7482604799162211,0
C0390,Brand_4,luxury,instagram,SG,Gen Z - Urban,2023-01-13,2023-01-23,Discover premium luxury curated for Gen Z - Urban. Click to explore.,Learn more,images/c0390.jpg,28795,348,5,15761,162.32,2000,USD,0.012085431498524049,0.014367816091954023,0.01225907275568675,11.32134056185313,0
C0391,Brand_7,luxury,youtube,EU,Gen Z - Urban,2024-08-19,2024-10-02,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0391.jpg,45922,639,1,34829,559.22,400,USD,0.01391489917686512,0.001564945226917058,0.013936675231914986,-0.28471800007152825,0
C0392,Brand_1,fashion,facebook,EU,Students,2023-05-12,2023-05-24,New arrivals in fashion just dropped. Don't miss out!,Shop now,images/c0392.jpg,236753,2161,95,184176,1281.86,4750,USD,0.00912765624934003,0.04396112910689495,0.009528918324160623,2.705552868487979,0
C0393,Brand_2,luxury,instagram,SG,HNI / Affluent,2024-03-19,2024-04-20,Upgrade your luxury game with exclusive deals for SG.,Shop now,images/c0393.jpg,34298,282,5,23967,358.85,2000,USD,0.008222053764067875,0.01773049645390071,0.008367834859175463,4.573359342343598,0
C0394,Brand_13,luxury,facebook,US,Millennial Professionals,2023-07-11,2023-08-04,New arrivals in luxury just dropped. Don't miss out!,Get offer,images/c0394.jpg,134543,1631,45,94330,835.34,18000,USD,0.012122518451350126,0.027590435315757205,0.012456984012546175,20.548112145952544,0
C0395,Brand_5,fashion,google_ads,UK,HNI / Affluent,2023-09-09,2023-10-04,Upgrade your fashion game with exclusive deals for UK.,Get offer,images/c0395.jpg,87254,1923,80,51732,555.5,4000,USD,0.022039104224448162,0.04160166406656266,0.022955967634721616,6.200720072007201,1
C0396,Brand_18,luxury,instagram,IN,Families,2024-01-28,2024-02-12,Upgrade your luxury game with exclusive deals for IN.,Learn more,images/c0396.jpg,12808,55,0,9849,79.07,0,USD,0.0042941911305434104,0.0,0.0042941911305434104,-1.0,0
C0397,Brand_17,beauty,google_ads,IN,Students,2024-12-31,2025-01-29,Upgrade your beauty game with exclusive deals for IN.,Get offer,images/c0397.jpg,41944,922,36,24542,298.79,1440,USD,0.021981689872210566,0.039045553145336226,0.022839977112340263,3.81943840155293,1
C0398,Brand_12,grocery,google_ads,US,Students,2023-10-04,2023-10-22,Limited time offer on our grocery collection. Shop now and save big!,Sign up,images/c0398.jpg,12738,276,9,10016,127.8,270,USD,0.02166745171926519,0.03260869565217391,0.022373999057936883,1.112676056338028,1
C0399,Brand_20,beauty,instagram,US,Gen Z - Urban,2024-04-28,2024-06-07,New arrivals in beauty just dropped. Don't miss out!,Learn more,images/c0399.jpg,22528,387,17,18973,176.57,680,USD,0.017178622159090908,0.04392764857881137,0.017933238636363636,2.8511638443676732,0
C0400,Brand_6,fashion,facebook,EU,Millennial Professionals,2023-09-30,2023-11-10,Limited time offer on our fashion collection. Shop now and save big!,Learn more,images/c0400.jpg,68998,572,20,51612,480.4,1000,USD,0.008290095365083046,0.03496503496503497,0.008579958839386649,1.0815986677768528,0
C0401,Brand_19,luxury,youtube,SG,Millennial Professionals,2023-08-31,2023-10-14,New arrivals in luxury just dropped. Don't miss out!,Sign up,images/c0401.jpg,65522,730,3,36016,704.48,1200,USD,0.011141296053234028,0.00410958904109589,0.011187082201398003,0.7033840563252327,0
C0402,Brand_19,fashion,youtube,UK,HNI / Affluent,2023-05-26,2023-07-08,Discover premium fashion curated for HNI / Affluent. Click to explore.,Get offer,images/c0402.jpg,40394,342,13,18948,475.21,650,USD,0.008466603951081843,0.038011695906432746,0.008788433925830568,0.3678163338313588,0
C0403,Brand_18,electronics,facebook,AE,Gen Z - Urban,2023-04-03,2023-04-13,Discover premium electronics curated for Gen Z - Urban. Click to explore.,Learn more,images/c0403.jpg,170147,2041,49,127571,893.85,9800,USD,0.011995509765085484,0.0240078392944635,0.012283496035780824,9.963808245231302,0
